stream_id,detector,t,fecha,valor,estadistico,umbral,n_alarma,config_hash,commit,hash_datos
senal_ml_hml_sharpe,CUSUM,396,2007-07-31,-15.576782698561217,3.850627717727132,2.3515625,1,12ae871a5379,f171be2,a511ffbfa623
senal_ml_hml_sharpe,CUSUM,546,2020-01-31,-14.43415732399349,2.9811594912152195,2.3515625,2,12ae871a5379,f171be2,a511ffbfa623
senal_ml_hml_sharpe,Page-Hinkley,396,2007-07-31,-15.576782698561217,5.2570378398112965,3.916015625,1,12ae871a5379,f171be2,a511ffbfa623
senal_ml_hml_sharpe,Page-Hinkley,546,2020-01-31,-14.43415732399349,5.271425669644465,3.916015625,2,12ae871a5379,f171be2,a511ffbfa623
senal_ml_hml_sharpe,Shewhart,396,2007-07-31,-15.576782698561217,2.808807156158817,1.9729177359126213,1,12ae871a5379,f171be2,a511ffbfa623
senal_ml_hml_sharpe,Shewhart,546,2020-01-31,-14.43415732399349,2.6108835992861676,1.9729177359126213,2,12ae871a5379,f171be2,a511ffbfa623
