stream_id,detector,t,fecha,valor,estadistico,umbral,n_alarma,config_hash,commit,hash_datos
factor_hml_sharpe,CUSUM,439,2000-02-29,-9.839181699665739,4.486259192394378,3.5859375,1,4c8e296dc5cf,010f168,c9640633e3b2
factor_hml_sharpe,CUSUM,528,2007-07-31,-15.576782698561217,4.111717676433073,3.5859375,2,4c8e296dc5cf,010f168,c9640633e3b2
factor_hml_sharpe,Page-Hinkley,437,1999-12-31,-10.026933642557918,7.270385087044186,5.779296875,1,4c8e296dc5cf,010f168,c9640633e3b2
factor_hml_sharpe,Page-Hinkley,529,2007-08-31,-2.2990227782996784,5.905525710686334,5.779296875,2,4c8e296dc5cf,010f168,c9640633e3b2
factor_hml_sharpe,Page-Hinkley,662,2018-09-30,-2.6087554648347253,5.8775847603155675,5.779296875,3,4c8e296dc5cf,010f168,c9640633e3b2
factor_hml_sharpe,Page-Hinkley,682,2020-05-31,-1.2609581217600094,5.801914212856913,5.779296875,4,4c8e296dc5cf,010f168,c9640633e3b2
factor_hml_sharpe,Shewhart,528,2007-07-31,-15.576782698561217,2.8773787123210024,2.4302577941669954,1,4c8e296dc5cf,010f168,c9640633e3b2
factor_hml_sharpe,Shewhart,678,2020-01-31,-14.150656734358003,2.6277221631089245,2.4302577941669954,2,4c8e296dc5cf,010f168,c9640633e3b2
