tipo_metrica,detector,umbral,escenario,delta_sigma,arl0,arl0_ic_low,arl0_ic_high,arl0_censurados,arl0_n_streams,arl1,arl1_ic_low,arl1_ic_high,arl1_censurados,arl1_n_streams,arl1_excluidos_pre_tau
psi,CUSUM,1.7421875,deriva,2.0,20.79,18.06061616333664,23.51938383666336,4,200,1.7142857142857142,1.4502991826427365,1.9782722459286919,0,28,172
psi,CUSUM,1.7421875,deriva,3.0,20.79,18.06061616333664,23.51938383666336,4,200,1.3076923076923077,1.1267692307692307,1.4886153846153847,0,26,174
psi,CUSUM,1.7421875,salto,0.5,20.79,18.06061616333664,23.51938383666336,4,200,9.40625,6.725500009024918,12.086999990975082,0,32,168
psi,CUSUM,1.7421875,salto,1.0,20.79,18.06061616333664,23.51938383666336,4,200,4.096774193548387,3.2820031017592504,4.911545285337524,0,31,169
psi,CUSUM,1.7421875,salto,1.5,20.79,18.06061616333664,23.51938383666336,4,200,2.3055555555555554,2.015266215009665,2.5958448961014455,0,36,164
psi,CUSUM,1.7421875,salto,2.0,20.79,18.06061616333664,23.51938383666336,4,200,1.6551724137931034,1.3927896615395632,1.9175551660466437,0,29,171
psi,CUSUM,1.7421875,salto,3.0,20.79,18.06061616333664,23.51938383666336,4,200,1.1428571428571428,1.010863877035654,1.2748504086786316,0,28,172
psi,CUSUM,2.1875,cambio_varianza,0.5,28.635,25.11941060729635,32.15058939270366,8,200,3.309090909090909,2.720601163040904,3.897580655140914,0,55,145
psi,CUSUM,2.1875,cambio_varianza,1.0,28.635,25.11941060729635,32.15058939270366,8,200,2.55,2.2000506251302174,2.899949374869782,0,60,140
psi,CUSUM,2.1875,cambio_varianza,1.5,28.635,25.11941060729635,32.15058939270366,8,200,1.8169014084507042,1.6441258012764344,1.9896770156249741,0,71,129
psi,CUSUM,2.1875,cambio_varianza,2.0,28.635,25.11941060729635,32.15058939270366,8,200,1.5454545454545454,1.3805607494056384,1.7103483415034524,0,66,134
psi,CUSUM,2.1875,cambio_varianza,3.0,28.635,25.11941060729635,32.15058939270366,8,200,1.0975609756097562,1.0056064566807907,1.1895154945387216,0,41,159
psi,CUSUM,2.1875,deriva,0.5,28.635,25.11941060729635,32.15058939270366,8,200,11.275862068965518,8.161385247431362,14.390338890499674,2,58,142
psi,CUSUM,2.1875,deriva,1.0,28.635,25.11941060729635,32.15058939270366,8,200,4.961538461538462,4.106541442143804,5.816535480933119,0,78,122
psi,CUSUM,2.1875,deriva,1.5,28.635,25.11941060729635,32.15058939270366,8,200,2.816666666666667,2.454325887944936,3.1790074453883976,0,60,140
psi,CUSUM,2.1875,deriva,2.0,28.635,25.11941060729635,32.15058939270366,8,200,2.019230769230769,1.7583576246943529,2.2801039137671855,0,52,148
psi,CUSUM,2.1875,deriva,3.0,28.635,25.11941060729635,32.15058939270366,8,200,1.3620689655172413,1.237301555650456,1.4868363753840266,0,58,142
psi,CUSUM,2.1875,salto,0.5,28.635,25.11941060729635,32.15058939270366,8,200,12.523809523809524,10.133015951204387,14.91460309641466,0,63,137
psi,CUSUM,2.1875,salto,1.0,28.635,25.11941060729635,32.15058939270366,8,200,4.909090909090909,4.017522129760505,5.800659688421313,0,55,145
psi,CUSUM,2.1875,salto,1.5,28.635,25.11941060729635,32.15058939270366,8,200,3.0,2.673037036976124,3.326962963023876,0,58,142
psi,CUSUM,2.1875,salto,2.0,28.635,25.11941060729635,32.15058939270366,8,200,1.896551724137931,1.6937931034482758,2.099310344827586,0,58,142
psi,CUSUM,2.1875,salto,3.0,28.635,25.11941060729635,32.15058939270366,8,200,1.3333333333333333,1.2064186473186507,1.4602480193480158,0,54,146
psi,CUSUM,2.78125,cambio_varianza,0.5,46.33,41.689731396528664,50.97026860347133,32,200,4.168421052631579,3.6342417416541677,4.7026003636089895,0,95,105
psi,CUSUM,2.78125,cambio_varianza,1.0,46.33,41.689731396528664,50.97026860347133,32,200,2.6956521739130435,2.4234456728240144,2.9678586750020726,0,92,108
psi,CUSUM,2.78125,cambio_varianza,1.5,46.33,41.689731396528664,50.97026860347133,32,200,2.1401869158878504,1.9706134394297634,2.3097603923459373,0,107,93
psi,CUSUM,2.78125,cambio_varianza,2.0,46.33,41.689731396528664,50.97026860347133,32,200,1.7358490566037736,1.611771197745959,1.8599269154615883,0,106,94
psi,CUSUM,2.78125,cambio_varianza,3.0,46.33,41.689731396528664,50.97026860347133,32,200,1.2375,1.14365864788331,1.3313413521166901,0,80,120
psi,CUSUM,2.78125,deriva,0.5,46.33,41.689731396528664,50.97026860347133,32,200,14.072916666666666,11.659423766194685,16.486409567138647,3,96,104
psi,CUSUM,2.78125,deriva,1.0,46.33,41.689731396528664,50.97026860347133,32,200,6.0285714285714285,5.232611372879932,6.824531484262925,0,105,95
psi,CUSUM,2.78125,deriva,1.5,46.33,41.689731396528664,50.97026860347133,32,200,3.47,3.1422008720529777,3.7977991279470227,0,100,100
psi,CUSUM,2.78125,deriva,2.0,46.33,41.689731396528664,50.97026860347133,32,200,2.4318181818181817,2.2151116798645467,2.6485246837718166,0,88,112
psi,CUSUM,2.78125,deriva,3.0,46.33,41.689731396528664,50.97026860347133,32,200,1.6,1.4885670922514678,1.7114329077485324,0,100,100
psi,CUSUM,2.78125,salto,0.5,46.33,41.689731396528664,50.97026860347133,32,200,13.844660194174757,11.6143619829597,16.074958405389815,0,103,97
psi,CUSUM,2.78125,salto,1.0,46.33,41.689731396528664,50.97026860347133,32,200,6.209302325581396,5.3948473665144885,7.023757284648303,0,86,114
psi,CUSUM,2.78125,salto,1.5,46.33,41.689731396528664,50.97026860347133,32,200,3.3425925925925926,3.058767632310421,3.626417552874764,0,108,92
psi,CUSUM,2.78125,salto,2.0,46.33,41.689731396528664,50.97026860347133,32,200,2.1914893617021276,2.012931518764655,2.3700472046396004,0,94,106
psi,CUSUM,2.78125,salto,3.0,46.33,41.689731396528664,50.97026860347133,32,200,1.5918367346938775,1.486084641784852,1.6975888276029032,0,98,102
psi,CUSUM,3.671875,cambio_varianza,0.5,65.94,61.03634453537171,70.84365546462828,83,200,4.915492957746479,4.404483240985437,5.426502674507521,0,142,58
psi,CUSUM,3.671875,cambio_varianza,1.0,65.94,61.03634453537171,70.84365546462828,83,200,3.213235294117647,2.943077164080971,3.483393424154323,0,136,64
psi,CUSUM,3.671875,cambio_varianza,1.5,65.94,61.03634453537171,70.84365546462828,83,200,2.5723684210526314,2.4101584573203616,2.7345783847849012,0,152,48
psi,CUSUM,3.671875,cambio_varianza,2.0,65.94,61.03634453537171,70.84365546462828,83,200,1.9865771812080537,1.8627810246362713,2.110373337779836,0,149,51
psi,CUSUM,3.671875,cambio_varianza,3.0,65.94,61.03634453537171,70.84365546462828,83,200,1.4776119402985075,1.3902181032350163,1.5650057773619988,0,134,66
psi,CUSUM,3.671875,deriva,0.5,65.94,61.03634453537171,70.84365546462828,83,200,21.25,18.57270558111264,23.92729441888736,11,148,52
psi,CUSUM,3.671875,deriva,1.0,65.94,61.03634453537171,70.84365546462828,83,200,7.673202614379085,6.907461531162275,8.438943697595896,0,153,47
psi,CUSUM,3.671875,deriva,1.5,65.94,61.03634453537171,70.84365546462828,83,200,4.035211267605634,3.7154733006790464,4.354949234532222,0,142,58
psi,CUSUM,3.671875,deriva,2.0,65.94,61.03634453537171,70.84365546462828,83,200,2.842857142857143,2.6499316157934447,3.0357826699208412,0,140,60
psi,CUSUM,3.671875,deriva,3.0,65.94,61.03634453537171,70.84365546462828,83,200,1.9090909090909092,1.7975030819625042,2.020678736219314,0,143,57
psi,CUSUM,3.671875,salto,0.5,65.94,61.03634453537171,70.84365546462828,83,200,20.59285714285714,17.972047124736953,23.21366716097733,6,140,60
psi,CUSUM,3.671875,salto,1.0,65.94,61.03634453537171,70.84365546462828,83,200,7.481751824817518,6.699715601898828,8.263788047736208,0,137,63
psi,CUSUM,3.671875,salto,1.5,65.94,61.03634453537171,70.84365546462828,83,200,4.195804195804196,3.902566919677386,4.489041471931006,0,143,57
psi,CUSUM,3.671875,salto,2.0,65.94,61.03634453537171,70.84365546462828,83,200,2.801418439716312,2.618228699387542,2.9846081800450825,0,141,59
psi,CUSUM,3.671875,salto,3.0,65.94,61.03634453537171,70.84365546462828,83,200,1.9047619047619047,1.7933858650485883,2.0161379444752208,0,126,74
psi,CUSUM,5.75,cambio_varianza,0.5,94.68,92.2054209878777,97.15457901212231,176,200,7.4361702127659575,6.87011908602685,8.002221339505065,0,188,12
psi,CUSUM,5.75,cambio_varianza,1.0,94.68,92.2054209878777,97.15457901212231,176,200,4.56043956043956,4.267305514764448,4.853573606114672,0,182,18
psi,CUSUM,5.75,cambio_varianza,1.5,94.68,92.2054209878777,97.15457901212231,176,200,3.6632124352331608,3.489490573195183,3.8369342972711387,0,193,7
psi,CUSUM,5.75,cambio_varianza,2.0,94.68,92.2054209878777,97.15457901212231,176,200,2.8983957219251337,2.7700819650963178,3.0267094787539497,0,187,13
psi,CUSUM,5.75,cambio_varianza,3.0,94.68,92.2054209878777,97.15457901212231,176,200,2.0489130434782608,1.955453864656014,2.1423722223005073,0,184,16
psi,CUSUM,5.75,deriva,0.5,94.68,92.2054209878777,97.15457901212231,176,200,35.22222222222222,32.332038369888785,38.11240607455566,54,189,11
psi,CUSUM,5.75,deriva,1.0,94.68,92.2054209878777,97.15457901212231,176,200,11.839378238341968,10.818344994830849,12.860411481853088,0,193,7
psi,CUSUM,5.75,deriva,1.5,94.68,92.2054209878777,97.15457901212231,176,200,5.967741935483871,5.582723856955287,6.352760014012455,0,186,14
psi,CUSUM,5.75,deriva,2.0,94.68,92.2054209878777,97.15457901212231,176,200,4.164893617021277,3.9682456574889318,4.361541576553622,0,188,12
psi,CUSUM,5.75,deriva,3.0,94.68,92.2054209878777,97.15457901212231,176,200,2.7180851063829787,2.6064450128639187,2.8297251999020387,0,188,12
psi,CUSUM,5.75,salto,0.5,94.68,92.2054209878777,97.15457901212231,176,200,34.850267379679146,32.084595693069126,37.615939066289165,47,187,13
psi,CUSUM,5.75,salto,1.0,94.68,92.2054209878777,97.15457901212231,176,200,11.532608695652174,10.687520579296079,12.377696812008269,0,184,16
psi,CUSUM,5.75,salto,1.5,94.68,92.2054209878777,97.15457901212231,176,200,6.356756756756757,5.981096574303534,6.73241693920998,0,185,15
psi,CUSUM,5.75,salto,2.0,94.68,92.2054209878777,97.15457901212231,176,200,4.159574468085107,3.9659153008052863,4.353233635364927,0,188,12
psi,CUSUM,5.75,salto,3.0,94.68,92.2054209878777,97.15457901212231,176,200,2.6408839779005526,2.5251183846314373,2.756649571169668,0,181,19
psi,Page-Hinkley,2.3359375,cambio_varianza,0.5,19.535,17.05550657017553,22.01449342982447,0,200,2.6666666666666665,2.154149833505546,3.1791834998277873,0,27,173
psi,Page-Hinkley,2.3359375,cambio_varianza,1.0,19.535,17.05550657017553,22.01449342982447,0,200,2.225806451612903,1.8542595638087183,2.597353339417088,0,31,169
psi,Page-Hinkley,2.3359375,cambio_varianza,1.5,19.535,17.05550657017553,22.01449342982447,0,200,1.7142857142857142,1.5246234758040325,1.903947952767396,0,35,165
psi,Page-Hinkley,2.3359375,cambio_varianza,2.0,19.535,17.05550657017553,22.01449342982447,0,200,1.3142857142857143,1.1387676575642074,1.4898037710072212,0,35,165
psi,Page-Hinkley,2.3359375,cambio_varianza,3.0,19.535,17.05550657017553,22.01449342982447,0,200,1.0526315789473684,0.9494736842105262,1.1557894736842105,0,19,181
psi,Page-Hinkley,2.3359375,deriva,0.5,19.535,17.05550657017553,22.01449342982447,0,200,6.857142857142857,4.882383612557819,8.831902101727895,0,28,172
psi,Page-Hinkley,2.3359375,deriva,1.0,19.535,17.05550657017553,22.01449342982447,0,200,4.05,2.98811106863095,5.11188893136905,0,40,160
psi,Page-Hinkley,2.3359375,deriva,1.5,19.535,17.05550657017553,22.01449342982447,0,200,2.1481481481481484,1.6496645554793765,2.6466317408169204,0,27,173
psi,Page-Hinkley,2.3359375,deriva,2.0,19.535,17.05550657017553,22.01449342982447,0,200,1.7916666666666667,1.5563256662578344,2.027007667075499,0,24,176
psi,Page-Hinkley,2.3359375,deriva,3.0,19.535,17.05550657017553,22.01449342982447,0,200,1.3333333333333333,1.1617595943966292,1.5049070722700373,0,30,170
psi,Page-Hinkley,2.3359375,salto,0.5,19.535,17.05550657017553,22.01449342982447,0,200,11.161290322580646,8.244074177322517,14.078506467838775,0,31,169
psi,Page-Hinkley,2.3359375,salto,1.0,19.535,17.05550657017553,22.01449342982447,0,200,3.3125,2.563473884989487,4.061526115010513,0,32,168
psi,Page-Hinkley,2.3359375,salto,1.5,19.535,17.05550657017553,22.01449342982447,0,200,2.2333333333333334,1.912119066271634,2.5545476003950327,0,30,170
psi,Page-Hinkley,2.3359375,salto,2.0,19.535,17.05550657017553,22.01449342982447,0,200,1.5833333333333333,1.2730560691383417,1.8936105975283248,0,24,176
psi,Page-Hinkley,2.3359375,salto,3.0,19.535,17.05550657017553,22.01449342982447,0,200,1.1935483870967742,1.052171185938723,1.3349255882548254,0,31,169
psi,Page-Hinkley,2.85546875,cambio_varianza,0.5,28.03,24.658463596309982,31.40153640369002,5,200,2.9642857142857144,2.564833817079282,3.3637376114921467,0,56,144
psi,Page-Hinkley,2.85546875,cambio_varianza,1.0,28.03,24.658463596309982,31.40153640369002,5,200,2.452830188679245,2.1379471954979645,2.767713181860526,0,53,147
psi,Page-Hinkley,2.85546875,cambio_varianza,1.5,28.03,24.658463596309982,31.40153640369002,5,200,1.8688524590163935,1.6719153460528373,2.0657895719799497,0,61,139
psi,Page-Hinkley,2.85546875,cambio_varianza,2.0,28.03,24.658463596309982,31.40153640369002,5,200,1.53125,1.3740473485875282,1.6884526514124718,0,64,136
psi,Page-Hinkley,2.85546875,cambio_varianza,3.0,28.03,24.658463596309982,31.40153640369002,5,200,1.186046511627907,1.0683558549059453,1.3037371683498689,0,43,157
psi,Page-Hinkley,2.85546875,deriva,0.5,28.03,24.658463596309982,31.40153640369002,5,200,9.033333333333333,7.043132487967112,11.023534178699554,0,60,140
psi,Page-Hinkley,2.85546875,deriva,1.0,28.03,24.658463596309982,31.40153640369002,5,200,4.523076923076923,3.758991462074048,5.2871623840797985,0,65,135
psi,Page-Hinkley,2.85546875,deriva,1.5,28.03,24.658463596309982,31.40153640369002,5,200,2.6491228070175437,2.297071263462071,3.001174350573016,0,57,143
psi,Page-Hinkley,2.85546875,deriva,2.0,28.03,24.658463596309982,31.40153640369002,5,200,2.066666666666667,1.8222117173974361,2.311121615935898,0,45,155
psi,Page-Hinkley,2.85546875,deriva,3.0,28.03,24.658463596309982,31.40153640369002,5,200,1.346938775510204,1.2122787096653762,1.4815988413550318,0,49,151
psi,Page-Hinkley,2.85546875,salto,0.5,28.03,24.658463596309982,31.40153640369002,5,200,10.894736842105264,8.690421004878369,13.099052679332159,0,57,143
psi,Page-Hinkley,2.85546875,salto,1.0,28.03,24.658463596309982,31.40153640369002,5,200,4.0625,3.3233847475643743,4.801615252435626,0,48,152
psi,Page-Hinkley,2.85546875,salto,1.5,28.03,24.658463596309982,31.40153640369002,5,200,2.7454545454545456,2.456756822450311,3.0341522684587803,0,55,145
psi,Page-Hinkley,2.85546875,salto,2.0,28.03,24.658463596309982,31.40153640369002,5,200,1.803921568627451,1.5842231559310225,2.0236199813238795,0,51,149
psi,Page-Hinkley,2.85546875,salto,3.0,28.03,24.658463596309982,31.40153640369002,5,200,1.3773584905660377,1.2354223752467106,1.5192946058853647,0,53,147
psi,Page-Hinkley,3.671875,cambio_varianza,0.5,44.02,39.529785997780436,48.51021400221957,26,200,3.717391304347826,3.2718264707496583,4.1629561379459945,0,92,108
psi,Page-Hinkley,3.671875,cambio_varianza,1.0,44.02,39.529785997780436,48.51021400221957,26,200,2.6222222222222222,2.358372498076804,2.8860719463676405,0,90,110
psi,Page-Hinkley,3.671875,cambio_varianza,1.5,44.02,39.529785997780436,48.51021400221957,26,200,2.12,1.9388572481006858,2.3011427518993144,0,100,100
psi,Page-Hinkley,3.671875,cambio_varianza,2.0,44.02,39.529785997780436,48.51021400221957,26,200,1.891089108910891,1.7562492379348957,2.0259289798868862,0,101,99
psi,Page-Hinkley,3.671875,cambio_varianza,3.0,44.02,39.529785997780436,48.51021400221957,26,200,1.3375,1.2275519253741838,1.447448074625816,0,80,120
psi,Page-Hinkley,3.671875,deriva,0.5,44.02,39.529785997780436,48.51021400221957,26,200,10.387096774193548,8.606162008360046,12.16803154002705,0,93,107
psi,Page-Hinkley,3.671875,deriva,1.0,44.02,39.529785997780436,48.51021400221957,26,200,5.281553398058253,4.623896397202732,5.939210398913773,0,103,97
psi,Page-Hinkley,3.671875,deriva,1.5,44.02,39.529785997780436,48.51021400221957,26,200,3.3877551020408165,3.0807240918201657,3.6947861122614674,0,98,102
psi,Page-Hinkley,3.671875,deriva,2.0,44.02,39.529785997780436,48.51021400221957,26,200,2.3488372093023258,2.144392343749449,2.5532820748552023,0,86,114
psi,Page-Hinkley,3.671875,deriva,3.0,44.02,39.529785997780436,48.51021400221957,26,200,1.7142857142857142,1.5945366889876806,1.8340347395837477,0,91,109
psi,Page-Hinkley,3.671875,salto,0.5,44.02,39.529785997780436,48.51021400221957,26,200,12.071428571428571,10.177863777484097,13.964993365373045,0,98,102
psi,Page-Hinkley,3.671875,salto,1.0,44.02,39.529785997780436,48.51021400221957,26,200,5.2823529411764705,4.6787199263330175,5.8859859560199235,0,85,115
psi,Page-Hinkley,3.671875,salto,1.5,44.02,39.529785997780436,48.51021400221957,26,200,3.126315789473684,2.865205887147653,3.387425691799715,0,95,105
psi,Page-Hinkley,3.671875,salto,2.0,44.02,39.529785997780436,48.51021400221957,26,200,2.21,2.0309797302825823,2.3890202697174177,0,100,100
psi,Page-Hinkley,3.671875,salto,3.0,44.02,39.529785997780436,48.51021400221957,26,200,1.6853932584269662,1.569906441437444,1.8008800754164884,0,89,111
psi,Page-Hinkley,5.15625,cambio_varianza,0.5,67.46,62.79016883789006,72.12983116210994,81,200,5.0272108843537415,4.590416138593337,5.464005630114146,0,147,53
psi,Page-Hinkley,5.15625,cambio_varianza,1.0,67.46,62.79016883789006,72.12983116210994,81,200,3.439189189189189,3.1925674564976183,3.6858109218807598,0,148,52
psi,Page-Hinkley,5.15625,cambio_varianza,1.5,67.46,62.79016883789006,72.12983116210994,81,200,2.727272727272727,2.5664946268358864,2.888050827709568,0,154,46
psi,Page-Hinkley,5.15625,cambio_varianza,2.0,67.46,62.79016883789006,72.12983116210994,81,200,2.220689655172414,2.076540952573927,2.3648383577709007,0,145,55
psi,Page-Hinkley,5.15625,cambio_varianza,3.0,67.46,62.79016883789006,72.12983116210994,81,200,1.6592592592592592,1.5538459981727997,1.7646725203457188,0,135,65
psi,Page-Hinkley,5.15625,deriva,0.5,67.46,62.79016883789006,72.12983116210994,81,200,16.44078947368421,14.485001136949776,18.39657781041864,2,152,48
psi,Page-Hinkley,5.15625,deriva,1.0,67.46,62.79016883789006,72.12983116210994,81,200,6.867549668874172,6.2671543474452225,7.467944990303122,0,151,49
psi,Page-Hinkley,5.15625,deriva,1.5,67.46,62.79016883789006,72.12983116210994,81,200,4.123287671232877,3.8306934236131185,4.4158819188526355,0,146,54
psi,Page-Hinkley,5.15625,deriva,2.0,67.46,62.79016883789006,72.12983116210994,81,200,3.111888111888112,2.92520706211596,3.2985691616602644,0,143,57
psi,Page-Hinkley,5.15625,deriva,3.0,67.46,62.79016883789006,72.12983116210994,81,200,2.119205298013245,2.0028272323889906,2.2355833636374998,0,151,49
psi,Page-Hinkley,5.15625,salto,0.5,67.46,62.79016883789006,72.12983116210994,81,200,16.517482517482517,14.60260991917254,18.432355115792493,1,143,57
psi,Page-Hinkley,5.15625,salto,1.0,67.46,62.79016883789006,72.12983116210994,81,200,6.697841726618705,6.162444789247949,7.233238663989462,0,139,61
psi,Page-Hinkley,5.15625,salto,1.5,67.46,62.79016883789006,72.12983116210994,81,200,4.242857142857143,3.9785989303495697,4.507115355364716,0,140,60
psi,Page-Hinkley,5.15625,salto,2.0,67.46,62.79016883789006,72.12983116210994,81,200,2.9863945578231292,2.809928315002007,3.1628608006442516,0,147,53
psi,Page-Hinkley,5.15625,salto,3.0,67.46,62.79016883789006,72.12983116210994,81,200,2.126865671641791,1.9998508893470253,2.253880453936557,0,134,66
psi,Page-Hinkley,8.125,cambio_varianza,0.5,92.445,89.68218569385286,95.20781430614713,166,200,7.408376963350785,6.926434262054893,7.890319664646678,0,191,9
psi,Page-Hinkley,8.125,cambio_varianza,1.0,92.445,89.68218569385286,95.20781430614713,166,200,4.895604395604396,4.608869383993466,5.182339407215326,0,182,18
psi,Page-Hinkley,8.125,cambio_varianza,1.5,92.445,89.68218569385286,95.20781430614713,166,200,4.031578947368421,3.84147770377642,4.221680190960422,0,190,10
psi,Page-Hinkley,8.125,cambio_varianza,2.0,92.445,89.68218569385286,95.20781430614713,166,200,3.4193548387096775,3.2826924069213406,3.5560172704980144,0,186,14
psi,Page-Hinkley,8.125,cambio_varianza,3.0,92.445,89.68218569385286,95.20781430614713,166,200,2.4473684210526314,2.3355038779530743,2.5592329641521885,0,190,10
psi,Page-Hinkley,8.125,deriva,0.5,92.445,89.68218569385286,95.20781430614713,166,200,25.74331550802139,23.533844260497077,27.952786755545702,15,187,13
psi,Page-Hinkley,8.125,deriva,1.0,92.445,89.68218569385286,95.20781430614713,166,200,10.458333333333334,9.742637645876162,11.174029020790506,0,192,8
psi,Page-Hinkley,8.125,deriva,1.5,92.445,89.68218569385286,95.20781430614713,166,200,6.1947368421052635,5.8663888145363865,6.523084869674141,0,190,10
psi,Page-Hinkley,8.125,deriva,2.0,92.445,89.68218569385286,95.20781430614713,166,200,4.605263157894737,4.394967241083509,4.815559074705965,0,190,10
psi,Page-Hinkley,8.125,deriva,3.0,92.445,89.68218569385286,95.20781430614713,166,200,3.095744680851064,2.971936611200896,3.2195527505012316,0,188,12
psi,Page-Hinkley,8.125,salto,0.5,92.445,89.68218569385286,95.20781430614713,166,200,25.71505376344086,23.547130328645082,27.882977198236638,8,186,14
psi,Page-Hinkley,8.125,salto,1.0,92.445,89.68218569385286,95.20781430614713,166,200,10.28494623655914,9.664159109338145,10.905733363780135,0,186,14
psi,Page-Hinkley,8.125,salto,1.5,92.445,89.68218569385286,95.20781430614713,166,200,6.453551912568306,6.102350848111119,6.804752977025494,0,183,17
psi,Page-Hinkley,8.125,salto,2.0,92.445,89.68218569385286,95.20781430614713,166,200,4.588235294117647,4.391820393341563,4.784650194893731,0,187,13
psi,Page-Hinkley,8.125,salto,3.0,92.445,89.68218569385286,95.20781430614713,166,200,3.0391061452513966,2.899035099132672,3.1791771913701212,0,179,21
psi,3-sigma,,cambio_varianza,0.5,58.215,53.407272210002574,63.02272778999743,55,200,11.146341463414634,9.477460383587733,12.815222543241536,0,123,77
psi,3-sigma,,cambio_varianza,1.0,58.215,53.407272210002574,63.02272778999743,55,200,6.125874125874126,5.196481556304009,7.055266695444242,0,143,57
psi,3-sigma,,cambio_varianza,1.5,58.215,53.407272210002574,63.02272778999743,55,200,4.354166666666667,3.809713893808844,4.89861943952449,0,144,56
psi,3-sigma,,cambio_varianza,2.0,58.215,53.407272210002574,63.02272778999743,55,200,2.706766917293233,2.358100356396602,3.055433478189864,0,133,67
psi,3-sigma,,cambio_varianza,3.0,58.215,53.407272210002574,63.02272778999743,55,200,1.2794117647058822,1.177762176764297,1.3810613526474675,0,136,64
psi,3-sigma,,deriva,0.5,58.215,53.407272210002574,63.02272778999743,55,200,33.0,29.603861784533088,36.39613821546691,34,144,56
psi,3-sigma,,deriva,1.0,58.215,53.407272210002574,63.02272778999743,55,200,21.75657894736842,18.92533519622547,24.587822698511374,11,152,48
psi,3-sigma,,deriva,1.5,58.215,53.407272210002574,63.02272778999743,55,200,12.164179104477611,10.131067325369328,14.197290883585895,1,134,66
psi,3-sigma,,deriva,2.0,58.215,53.407272210002574,63.02272778999743,55,200,6.661417322834645,5.629169058701306,7.693665586967985,0,127,73
psi,3-sigma,,deriva,3.0,58.215,53.407272210002574,63.02272778999743,55,200,2.477272727272727,2.116788654615794,2.83775679992966,0,132,68
psi,3-sigma,,salto,0.5,58.215,53.407272210002574,63.02272778999743,55,200,36.153284671532845,32.675252721434326,39.63131662163136,45,137,63
psi,3-sigma,,salto,1.0,58.215,53.407272210002574,63.02272778999743,55,200,21.596774193548388,18.294174993969506,24.89937339312727,11,124,76
psi,3-sigma,,salto,1.5,58.215,53.407272210002574,63.02272778999743,55,200,11.798561151079136,9.877450107958195,13.719672194200077,2,139,61
psi,3-sigma,,salto,2.0,58.215,53.407272210002574,63.02272778999743,55,200,6.438461538461539,5.343061867871613,7.533861209051464,0,130,70
psi,3-sigma,,salto,3.0,58.215,53.407272210002574,63.02272778999743,55,200,2.455223880597015,2.12132092067696,2.78912684051707,0,134,66
psi,UmbralFijo (PSI>0.25),,cambio_varianza,0.5,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,cambio_varianza,1.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,cambio_varianza,1.5,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,cambio_varianza,2.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,cambio_varianza,3.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,deriva,0.5,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,deriva,1.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,deriva,1.5,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,deriva,2.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,deriva,3.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,salto,0.5,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,salto,1.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,salto,1.5,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,salto,2.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
psi,UmbralFijo (PSI>0.25),,salto,3.0,100.0,100.0,100.0,200,200,60.0,60.0,60.0,200,200,0
